,user_id,item_id,rating,user_rating_cnt,item_rating_cnt
225237,wKgcEV3Zi3I7JGHiIpWfAg==,58894,-1,6,101
225247,wKgcEV3a9OcSJzyxH8lLAg==,39887,1,3,132
225259,wKgcDV2Y8YiKSAIAE9kvAg==,64649,-1,5,51968
225264,wKgcEV3aqksSJzyxFomvAg==,60176,1,3,103
225269,wKgcDV8Urf5T7iPyIHsRAg==,13366,1,3,1905
225280,wKgcDlom3XR95yGlDpCGAg==,49484,1,218,80
225283,wKgcDl8X561SFDX8BJVLAg==,63830,1,3,7458
225315,wKgcEV3d99NfHFVGBFSQAg==,64649,1,6,51968
225329,wKgcDV2Z8Sysh0aDBY8RAg==,62466,1,3,39
225335,wKgcEV3dxVGWWHWdHKl9Ag==,61035,1,3,490
225350,wKgcEF8oy0JWRmFZA6Z+Ag==,64658,1,3,453
225365,wKgcEF8pr4lPl2FYGiDqAg==,60293,1,5,447
225419,wKgcDV2au8p7uwgRBF9CAg==,15565,1,3,776
225463,wKgcEF/j0Vg1v48SFwRtAg==,5163,-1,5,223
225497,wKgcEF3+ZVx62GnzLRjZAg==,63136,1,3,2052
225527,wKgcDFvzozksnEw5Be3dAg==,64649,1,3,51968
225564,wKgcDV21jYUr3wMuDUlJAg==,64898,1,3,9036
225663,wKgcDV25KseNggkQBekFAg==,63217,1,5,20878
225667,wKgcD1xPmDykCQwlDO6xAg==,13585,-1,3,1021
225668,wKgcD1xPmDykCQwlDO6xAg==,8140,1,3,77
225693,wKgcD1xR01O7pA6PGik1Ag==,64354,1,8,1485
225700,wKgcC1znJAdnXnCxBnvMAg==,15808,-1,3,1071
225716,wKgcDV27W0pIPDABCfzoAg==,15708,-1,3,71
225729,wKgcDFw3jOpxPVQeGJU0Ag==,60533,-1,4,736
225731,wKgcDFw3jOpxPVQeGJU0Ag==,62800,1,4,1486
225734,wKgcEF0tplKHo1+LAxNwAg==,65357,1,185,117
225735,wKgcEF0tplKHo1+LAxNwAg==,63199,1,185,167
225745,wKgcCl6loR6AYgb1GeqjAg==,3928,1,3,908
225747,wKgcD1xVqnF88TYoDusPAg==,19745,1,3,1083
225751,wKgcD1xVqnF88TYoDusPAg==,58491,-1,3,360
225756,wKgcDlySFVJYzQFvA4HIAg==,64187,-1,4,3412
225762,wKgcDFz/i2A3eVLCDDCMAg==,65294,1,3,3276
225782,wKgcC1zoEjeF7GmXBNRfAg==,61843,1,10,233
225801,wKgcD1xa0v6qJ3IRA+7XAg==,64949,1,24,511
225817,wKgcDFw6CBwAe2ZtEnABAg==,58971,1,3,260
225842,wKgcEF4sAz9LGi7+EWzPAg==,63136,1,3,2052
225845,wKgcDFw7GxqRpHP4CFQzAg==,15707,-1,3,159
225877,wKgcDF4wFtIVthJWBQvdAg==,23273,1,3,437
225890,wKgcEF0tplKHo1+LAxNwAg==,59619,1,185,439
225936,wKgcEF1qA9tJU4FvA0CXAg==,21765,1,10,52
225966,wKgcDV2LMfRwCx7XAyK+Ag==,42388,-1,7,1722
226002,wKgcD194752z0XNVOYR3Ag==,62066,1,3,13086
226012,wKgcDFuyvywIHGkPHPd7Ag==,65058,-1,3,4675
226013,wKgcDFuyvywIHGkPHPd7Ag==,61164,-1,3,894
226017,wKgcDFv+FcFBnUDAA43uAg==,62122,-1,3,1810
226021,wKgcDV2rWLE6KDO9FqIpAg==,63999,-1,3,463
226022,wKgcDV2rWLE6KDO9FqIpAg==,59695,-1,3,72
226079,wKgcD1xxT6oEklT1DLAvAg==,5460,1,5,166
226084,wKgcDV2MzjoqQjx+DAbOAg==,61395,1,77,40
226099,wKgcEF2Sdn89JncNFr94Ag==,59942,1,13,50
226125,wKgcD1xzriiuCgfTA1ZJAg==,64165,-1,6,1781
226134,wKgcDF0KZPmx4hbwFuLKAg==,29511,1,3,65
226146,wKgcEF9I2JeoxAaoInfPAg==,64649,1,3,51968
226168,wKgcEF6+m5hy3W3xJlOyAg==,64290,1,3,1201
226212,wKgcDV2va1YCoSmKHLnJAg==,64832,-1,3,490
226220,wKgcDmB9QPpz/VViDZKbAg==,26079,1,5,75
226224,wKgcEF48DSVciHwqHo9EAg==,62587,1,5,3219
226227,wKgcEF68Y0GKglrsRI0XAg==,63136,-1,7,2052
226229,wKgcDF0aIVwFQxf+CjcQAg==,63423,1,10,365
226236,wKgcEV40GiqK5l1FBSVZAg==,63272,-1,10,218
226343,wKgcEF4rwlBCTS79A808Ag==,64187,1,4,3412
226403,wKgcDV3/Kdt4SCzNCb2MAg==,17748,1,6,89
226404,wKgcDV3/Kdt4SCzNCb2MAg==,60558,1,6,301
226415,wKgcDV3/Kdt4SCzNCb2MAg==,61317,1,6,194
226451,wKgcD1yGMMEBLAndBQ4AAg==,64898,1,9,9036
226518,wKgcDFwU8XpwQRJRCnieAg==,63806,1,8,884
226533,wKgcEF9XZw4y7j3vClpSAg==,17033,1,3,377
226535,wKgcDFwVcD1fzBJLCBcWAg==,58620,1,4,472
226580,wKgcC18Ebt+cQTDDA3QWAg==,62587,-1,3,3219
226596,wKgcEF6oHdkAqCRtC9jDAg==,63136,1,4,2052
226606,wKgcDFvar20yCjAwCnn2Ag==,58514,1,11,251
226649,wKgcD1yWFF6uuXfsDNFcAg==,58786,1,33,304
226691,wKgcEF9dSdOxm0z9CL1yAg==,65777,1,41,93
226692,wKgcEF9dSdOxm0z9CL1yAg==,59989,1,41,330
226694,wKgcEF9dSdOxm0z9CL1yAg==,64331,1,41,695
226709,wKgcDV8nZQIltnPNLeGrAg==,42065,1,7,66
226721,wKgcEF9elgE1GJwxZVzCAg==,46764,1,3,286
226725,wKgcDFvgSWk+UzLpBTLeAg==,65043,1,3,2478
226742,wKgcDF1ido2dmiTPCwTcAg==,12569,-1,5,9048
226772,wKgcDFvjwY5UBFPlBW/wAg==,64992,1,3,13745
226773,wKgcDFvjwY5UBFPlBW/wAg==,64992,-1,3,13745
226813,wKgcDFvlmzhDkTRUEdU9Ag==,63099,-1,3,558
226814,wKgcEF4Lt4iZOzYgS2IRAg==,62572,1,5,71
226826,wKgcCltpEu2wdHfqICUHAg==,58894,1,4,101
226827,wKgcCltpEu2wdHfqICUHAg==,63480,1,4,639
226837,wKgcC10h2LoKcWINBtghAg==,62066,1,3,13086
226838,wKgcC10h2LoKcWINBtghAg==,62066,-1,3,13086
226848,wKgcC10h2LoKcWINBtghAg==,63401,-1,3,7096
226873,wKgcDV2woxyJDFVuGx37Ag==,63217,-1,3,20878
226893,wKgcEF7GociQmBJnL8d9Ag==,63136,1,4,2052
226901,wKgcDV8pu8+WvSzlJemqAg==,64025,-1,6,3352
226902,wKgcDV8pu8+WvSzlJemqAg==,65199,-1,6,5024
227025,wKgcDV30/p27zl83C1quAg==,63217,-1,3,20878
227059,wKgcDV31ISClmV80Bn3LAg==,62585,1,4,2653
227060,wKgcDV31ISClmV80Bn3LAg==,63726,-1,4,2480
227071,wKgcDV3Aja9+PmKdCwJAAg==,64832,-1,3,490
227077,wKgcC14psh12zgzhEXGMAg==,60754,-1,4,3527
227090,wKgcDFw/NQ9KK3shA3jOAg==,65058,1,3,4675
227091,wKgcDFw/NQ9KK3shA3jOAg==,65058,-1,3,4675
227134,wKgcDV3BkjEt6R1oA4qVAg==,58575,1,3,421
227136,wKgcDF2BNyvDQgPrExmVAg==,63599,1,3,241
227147,wKgcC14rM2SA33ylGpDQAg==,58387,1,5,47
227148,wKgcC14rM2SA33ylGpDQAg==,63744,-1,5,331
227168,wKgcDlom3XR95yGlDpCGAg==,62719,1,218,2603
227172,wKgcDlom3XR95yGlDpCGAg==,60751,1,218,1144
227174,wKgcDlom3XR95yGlDpCGAg==,64025,1,218,3352
227176,wKgcDlom3XR95yGlDpCGAg==,57352,1,218,144
227177,wKgcDlom3XR95yGlDpCGAg==,62570,1,218,983
227179,wKgcDlom3XR95yGlDpCGAg==,61927,1,218,60
227181,wKgcDF2HKrCsvTCGB/siAg==,64165,1,14,1781
227185,wKgcDmCCHUlmZH1MBgBAAg==,63424,1,4,1961
227195,wKgcDlommcl95yGlCrKEAg==,17747,1,24,47
227196,wKgcDlommcl95yGlCrKEAg==,63879,1,24,417
227197,wKgcDlommcl95yGlCrKEAg==,58443,1,24,45
227198,wKgcDlommcl95yGlCrKEAg==,63830,1,24,7458
227199,wKgcDlom3XR95yGlDpCGAg==,61607,1,218,387
227203,wKgcDlom3XR95yGlDpCGAg==,61648,1,218,78
227204,wKgcDlom3XR95yGlDpCGAg==,59555,1,218,26
227206,wKgcDlom3XR95yGlDpCGAg==,57821,1,218,155
227208,wKgcDlom3XR95yGlDpCGAg==,65050,1,218,1013
227209,wKgcDlom3XR95yGlDpCGAg==,61099,1,218,95
227219,wKgcDlommcl95yGlCrKEAg==,13585,1,24,1021
227227,wKgcDlomy52EySGpEiL3Ag==,64992,1,81,13745
227230,wKgcDlomy52EySGpEiL3Ag==,59761,1,81,1407
227231,wKgcDlomy52EySGpEiL3Ag==,12569,1,81,9048
227232,wKgcDlomy52EySGpEiL3Ag==,58088,1,81,37
227237,wKgcDlonaDq040RZA/diAg==,64025,1,5,3352
227248,wKgcEF7qfd0FE34NBFoEAg==,59661,-1,3,591
227265,wKgcEF9s+wZrDWwoXBJxAg==,63388,1,3,459
227267,wKgcEF2l1mK/zRt/E5tGAg==,65295,1,4,1652
227281,wKgcD1z9UVmwWQ/LChmvAg==,64992,1,28,13745
227283,wKgcEF3+HZ562GnzHZbMAg==,48989,1,3,445
227298,wKgcDF2YlKlxRjLLA9xZAg==,60735,1,12,11177
227306,wKgcDFrh5GsxhhLGA8W3Ag==,40745,1,7,1221
227330,wKgcDV8xaXCQk3/wDvzAAg==,65199,1,3,5024
227351,wKgcD13JeCMV3QH6BJGZAg==,16985,1,3,253
227359,wKgcEF5/4bqg8ieSQkp5Ag==,58438,1,4,20
227393,wKgcEF55DpKleUzYCDCgAg==,65374,-1,6,3200
227413,wKgcDFrjREmSe2nwAxEwAg==,9808,1,37,298
227432,wKgcDFrkgAaZs2n0C5EJAg==,58339,-1,7,327
227434,wKgcDmCCqTe0h31xBI11Ag==,58531,1,11,1185
227436,wKgcDmCCqTe0h31xBI11Ag==,8214,1,11,85
227445,wKgcEFooOI+MNl+VmEeLAg==,65717,1,3,101
227448,wKgcDFwqTBQvY1QSGCi3Ag==,60754,1,73,3527
227456,wKgcDFwqTBQvY1QSGCi3Ag==,59162,1,73,175
227457,wKgcDFwqTBQvY1QSGCi3Ag==,59462,1,73,228
227590,wKgcDlr5xsNatlPtEVB9Ag==,64992,1,6,13745
227592,wKgcDFwSY08aalIrDXZ+Ag==,65043,-1,3,2478
227620,wKgcDV3H+eqW3B/+DKBRAg==,63461,1,14,134
227621,wKgcDV3IOoCRJR/9D3/RAg==,57821,-1,9,155
227624,wKgcDlr9lU7AdgvIAy17Ag==,57504,-1,5,439
227636,wKgcEFrh1A91QAxkA60CAg==,62780,1,36,319
227657,wKgcDFruBEx7SwG/Hu87Ag==,60655,1,3,361
227670,wKgcDFrx524PchjgA4g1Ag==,12568,1,15,155
227712,wKgcDlrh900f8BtDBGMRAg==,12569,1,3,9048
227715,wKgcDlrh900f8BtDBGMRAg==,65012,1,3,382
227723,wKgcC12cVRS20x3iB1gaAg==,62066,1,3,13086
227724,wKgcDFsBm/p7LllKQ5Y2Ag==,17405,1,3,668
227784,wKgcC12chQXB/B3kDwl4Ag==,64187,1,4,3412
227804,wKgcDV3NCs8ppHXgCEpTAg==,63854,1,4,691
227805,wKgcEV41pdyw9EzZFG+OAg==,62585,1,3,2653
227807,wKgcEV41pdyw9EzZFG+OAg==,63726,-1,3,2480
227827,wKgcEF0tplKHo1+LAxNwAg==,65373,1,185,221
227831,wKgcEF0tplKHo1+LAxNwAg==,64505,1,185,279
227832,wKgcEF0tplKHo1+LAxNwAg==,64335,1,185,422
227837,wKgcEF0tplKHo1+LAxNwAg==,64189,1,185,757
227838,wKgcEF0tplKHo1+LAxNwAg==,61122,1,185,452
227844,wKgcEF0tplKHo1+LAxNwAg==,60735,1,185,11177
227845,wKgcEF0tplKHo1+LAxNwAg==,58965,1,185,284
227847,wKgcEF0tplKHo1+LAxNwAg==,65165,1,185,2173
227849,wKgcEF0tplKHo1+LAxNwAg==,65671,1,185,147
227853,wKgcDF37D3hSWR94BZz/Ag==,62610,1,4,483
227855,wKgcDV3Ngkc1THXiGoblAg==,13581,-1,3,1345
227856,wKgcDV3Ngkc1THXiGoblAg==,60754,1,3,3527
227967,wKgcCluEABs5uU+SBNL4Ag==,59022,1,4,9961
227974,wKgcEF6hsIqOIG7TAwrLAg==,60735,-1,5,11177
227983,wKgcEFrkt20+vhlbFIh3Ag==,15808,1,6,1071
228019,wKgcDFwqTBQvY1QSGCi3Ag==,63854,1,73,691
228028,wKgcDFwqTBQvY1QSGCi3Ag==,58088,1,73,37
228037,wKgcDFwqTBQvY1QSGCi3Ag==,61854,1,73,315
228087,wKgcDlrkc9gn8liEC0x4Ag==,62309,-1,3,681
228097,wKgcDlrkmlUrAliGEW6LAg==,16985,-1,4,253
228098,wKgcDlrkmlUrAliGEW6LAg==,43406,1,4,337
228131,wKgcDF3Lr6JmJH0ACiUwAg==,37507,1,15,207
228200,wKgcDV3T6AmOxwbfDYi7Ag==,20882,1,5,496
228221,wKgcDV3WRlg9NlVbA3wGAg==,64075,1,33,2574
228360,wKgcDV3WRlg9NlVbA3wGAg==,59090,1,33,568
228381,wKgcEFserwYUeEs9CHSSAg==,19745,1,4,1083
228382,wKgcDFx+TYJ743iyBkUEAg==,63217,1,3,20878
228385,wKgcDV3Wu4dryFVhDhSfAg==,63401,1,3,7096
228465,wKgcDlroeXxDpHTSDbBOAg==,64477,1,3,1776
228471,wKgcDlroxbQ7/HTNCGWNAg==,64992,-1,3,13745
228483,wKgcEF64A7Zj+4sgHU7sAg==,60534,1,25,164
228485,wKgcEF64A7Zj+4sgHU7sAg==,47606,1,25,35
228491,wKgcDFv7muctoQVMA1MEAg==,44223,-1,4,135
228494,wKgcDFv7muctoQVMA1MEAg==,44223,1,4,135
228511,wKgcDV3dWvmMfD/eFdfAAg==,9817,1,12,90
228520,wKgcEFtgdTm8HUq0C1NUAg==,65294,1,3,3276
228542,wKgcEFtnL/eXVzq7ElGQAg==,65294,1,4,3276
228544,wKgcDV3ZvVCmPjRVG2uRAg==,63401,-1,4,7096
228560,wKgcDlrsTXx/wRWMDUHbAg==,64992,1,3,13745
228561,wKgcDlrsTXx/wRWMDUHbAg==,60724,1,3,1678
228605,wKgcDF0TtwNprF1MGjLRAg==,63217,1,6,20878
228614,wKgcDlrtuQOF/HTQB2POAg==,65043,1,4,2478
228643,wKgcDFxEmdgZQVYhBJ4qAg==,64992,1,3,13745
228653,wKgcDF0XZhWgdV7jDgfMAg==,59272,1,3,1785
228708,wKgcDF0aIVwFQxf+CjcQAg==,64847,1,10,286
228715,wKgcDV3dWvmMfD/eFdfAAg==,59619,1,12,439
228718,wKgcDV3dWvmMfD/eFdfAAg==,63463,1,12,349
228719,wKgcDV3dWvmMfD/eFdfAAg==,64494,1,12,2906
228724,wKgcDV3dWvmMfD/eFdfAAg==,9808,1,12,298
228762,wKgcDV3dnQyAiD/cHAxTAg==,16566,-1,3,379
228766,wKgcDV3dnQyAiD/cHAxTAg==,64849,-1,3,2539
228769,wKgcEF2l1mK/zRt/E5tGAg==,62585,1,4,2653
228871,wKgcC10tdc0oZTEHBfMGAg==,46224,1,9,27
228877,wKgcEF2qzz0U+gwaDuEBAg==,64898,1,94,9036
228879,wKgcEF2qzz0U+gwaDuEBAg==,63099,1,94,558
228897,wKgcEF8hXj4kNF/uDkGjAg==,58458,1,3,2858
228899,wKgcEF8hXj4kNF/uDkGjAg==,60754,1,3,3527
228901,wKgcEF8hXj4kNF/uDkGjAg==,63256,1,3,8277
228906,wKgcEF2qzz0U+gwaDuEBAg==,63972,1,94,2696
228910,wKgcEV42gEFyqjW3DmsYAg==,59022,-1,5,9961
228911,wKgcEV42gEFyqjW3DmsYAg==,59022,1,5,9961
228920,wKgcDlrz4N8ngVL1BIm7Ag==,65050,1,7,1013
228929,wKgcDV3gCVlYPS1wCj5qAg==,59619,1,3,439
228930,wKgcDV3gCVlYPS1wCj5qAg==,61247,-1,3,497
228944,wKgcEFvm5RGvWWjgBWiQAg==,62990,1,6,1129
228946,wKgcDlsMu1hAphuZAxXfAg==,63972,-1,3,2696
228973,wKgcDls10PR9kSyzBKHXAg==,64992,1,4,13745
228975,wKgcDFwqTBQvY1QSGCi3Ag==,62348,1,73,109
229062,wKgcDFxIDZ5F4gRCCBVIAg==,62122,1,14,1810
229064,wKgcDFxIDZ5F4gRCCBVIAg==,62309,1,14,681
229065,wKgcDF0neSQ+EgueA1Z8Ag==,64896,1,4,502
229066,wKgcDF0neSQ+EgueA1Z8Ag==,61275,1,4,231
229074,wKgcC15ozyYnvQYuC8eiAg==,65285,1,4,812
229117,wKgcDFxJhptyLzYMA0qpAg==,64649,1,3,51968
229131,wKgcEF3GljlgvIjoCfkDAg==,62394,-1,4,667
229135,wKgcDV3v22gIRChTA1etAg==,63217,1,5,20878
229216,wKgcEFsQbLsKZZ3CF7ZVAg==,64187,1,9,3412
229223,wKgcDF0wlEGK8nYkCzO9Ag==,58358,-1,5,526
229237,wKgcDV3jqwPBjnI3DOgQAg==,41966,-1,5,162
229246,wKgcDFxWc86I4zpiBMJFAg==,64649,1,3,51968
229256,wKgcEFx8Te9aBFp3LiR4Ag==,65374,1,3,3200
229304,wKgcC15wqJtTLT8GFHbdAg==,65285,-1,3,812
229308,wKgcD19UVwNxW32OBPSZAg==,12927,1,4,1206
229342,wKgcDFxOzQMg2lnjA/D/Ag==,62445,1,3,11979
229343,wKgcDFxOzQMg2lnjA/D/Ag==,62445,-1,3,11979
229344,wKgcDFxOzQMg2lnjA/D/Ag==,64649,-1,3,51968
229390,wKgcDF12LVsgpR/9DT6yAg==,62445,1,3,11979
229394,wKgcDF12LVsgpR/9DT6yAg==,62445,-1,3,11979
229397,wKgcDV400p5NNAQNIPnzAg==,63217,1,3,20878
229398,wKgcDV400p5NNAQNIPnzAg==,63217,-1,3,20878
229455,wKgcDFxpGC1FtwulBQrQAg==,65058,-1,3,4675
229466,wKgcClusvFCc0UPIwv9jAg==,64494,-1,3,2906
229475,wKgcDFxRj5jAYAG6DdfEAg==,63282,1,6,72
229511,wKgcDFxT23NtlCBVBg2NAg==,62348,-1,4,109
229570,wKgcDFxV0nGSUSxYBzC4Ag==,64187,1,10,3412
229573,wKgcEF9qQaa5Q2vkCpwOAg==,65295,1,3,1652
229755,wKgcEFrh5MhxVgxgBI/0Ag==,32766,1,4,812
229756,wKgcEFrh5MhxVgxgBI/0Ag==,20920,1,4,2594
229771,wKgcClv+4oNt+V9NE1rYAg==,29367,1,23,29
229772,wKgcClv+4oNt+V9NE1rYAg==,58339,1,23,327
229804,wKgcEFrh1A91QAxkA60CAg==,7889,1,36,491
229809,wKgcDltR9i9uRwHcBK3FAg==,59661,-1,3,591
229855,wKgcDFtty65k4jW2BkhPAg==,9677,1,6,279
229859,wKgcDV3tNMd+VlGPE93GAg==,60754,1,4,3527
229949,wKgcEV3pWtF6fnZXBAiAAg==,64187,1,4,3412
230050,wKgcEFsSJNdUu2awBJcNAg==,60655,1,4,361
230054,wKgcDV3vZNQwnAyKC3OkAg==,59619,1,3,439
230066,wKgcDVr+piNWAxGABBxiAg==,60247,1,3,360
230067,wKgcDVr/6Ht99XDdB3MXAg==,63642,-1,3,3099
230090,wKgcEFtHY+uRBG0+CgdZAg==,63136,-1,3,2052
230100,wKgcEFtNrJ+ZmCIrCrVRAg==,17785,1,4,801
230161,wKgcEFuvYd8E2EowBFFdAg==,20920,1,13,2594
230162,wKgcDlu/d3Ak52GVC3TsAg==,63830,-1,3,7458
230167,wKgcD10M0oJ9Ry9PCjsEAg==,62775,1,4,467
230171,wKgcDlu1fC2b5TA1Ax/NAg==,48987,-1,3,703
230172,wKgcDlu1fC2b5TA1Ax/NAg==,48987,1,3,703
230174,wKgcDlu1sc6WAzAyBaoJAg==,64749,-1,3,907
230182,wKgcEV5EPm1negzyDhBwAg==,64187,1,3,3412
230198,wKgcDV3x5NaBmnpzBZZ3Ag==,41026,1,3,81
230199,wKgcDV3x5NaBmnpzBZZ3Ag==,57708,1,3,35
230215,wKgcDFzna71u3FVNBGFxAg==,64649,1,3,51968
230234,wKgcDV9P/zokVhXgDpLWAg==,64992,-1,3,13745
230235,wKgcDV9P/zokVhXgDpLWAg==,60583,-1,3,2036
230239,wKgcDF1XBUwLuQ72BkDdAg==,63217,-1,6,20878
230241,wKgcDFxe/sGBtRpFFEJnAg==,23445,1,49,147
230243,wKgcDFxe/sGBtRpFFEJnAg==,28287,1,49,304
230299,wKgcD146MrYq3BGTA/hwAg==,64649,1,3,51968
230307,wKgcEFwc1lGzmC7sGIZ+Ag==,61539,1,19,166
230309,wKgcDluFZSZZFUzYC2qUAg==,64992,1,6,13745
230330,wKgcDVr9DjaaVytmA8IfAg==,62719,1,3,2603
230362,wKgcDFxgY/x40ikKEC/QAg==,29174,1,4,16
230395,wKgcEFyKXftznDnpAwTzAg==,63830,-1,20,7458
230403,wKgcDluhGClRVUydBDwMAg==,32766,1,4,812
230410,wKgcDluhdLVC9kyUAy9LAg==,58467,1,3,426
230416,wKgcEFysQWqIKZMSBthfAg==,63136,-1,4,2052
230417,wKgcEFysQWqIKZMSBthfAg==,63136,1,4,2052
230423,wKgcClvCYbo5hFF0RUOKAg==,37865,-1,4,151
230438,wKgcEV6piWiNoGqPAy0gAg==,62066,1,3,13086
230466,wKgcDV4O7+RS6XOiBzOxAg==,59022,1,3,9961
230469,wKgcDlus+2hqpTfrCG6bAg==,17033,-1,4,377
230470,wKgcDlus+2hqpTfrCG6bAg==,63830,1,4,7458
230471,wKgcDlus+2hqpTfrCG6bAg==,63830,-1,4,7458
230493,wKgcDV4+eZ1QCSyzDL8PAg==,16566,-1,3,379
230495,wKgcDV4+eZ1QCSyzDL8PAg==,16566,1,3,379
230535,wKgcDluX2MEuLySVER1sAg==,63217,1,3,20878
230544,wKgcEV0OmUUTuAGhGNFXAg==,12569,-1,3,9048
230569,wKgcDVrhvaoc5Tg9A2vbAg==,62385,1,3,6809
230576,wKgcDF1ido2dmiTPCwTcAg==,63217,-1,5,20878
230577,wKgcDF1iecFzBSTCBNsRAg==,64992,-1,5,13745
230591,wKgcC16IpT5V3iDQGuTmAg==,64025,1,6,3352
230640,wKgcDlvHDLy4zzvtBSFpAg==,32514,1,9,66
230646,036619f5973c445dbfb51b5def99ee18,66373,1,6,605
230658,wKgcDFyc+R1OVGWeCAB+Ag==,60735,1,3,11177
230669,wKgcDV0oV01O9RK+CumQAg==,64649,-1,3,51968
230680,0a3efe0f392e4253a92899da457d3a97,66518,-1,3,1488
230691,0dd4116e64a04d60b3729c39972f179e,66518,-1,7,1488
230698,wKgcDV4U5ZSpC0LYIEQDAg==,63217,-1,5,20878
230706,1105b37fa94f4d43aa3cdbba5bdf3b29,65297,-1,3,1070
230707,wKgcDV4/m7gyMiY0Bm0kAg==,7889,-1,3,491
230739,wKgcEV8/k0YVzx/wCmGTAg==,64050,1,4,384
230753,168d31c82b744034851282ff98516fba,66518,1,3,1488
230759,1837b91c59c44873a662d159f2e9a9a3,66476,1,3,1823
230769,1a528ba56d5f4913a87e59ab58c6c5b4,64075,-1,4,2574
230795,201a92efa7a646f199e796895ad3198b,65293,1,9,1866
230807,wKgcEV1pxPSUUk+kDBj5Ag==,58939,1,4,86
230823,23574d6b8a8b446c9c9e09130c86de83,15712,1,3,86
230837,25496b300f944a87a47994cf500bd50a,61164,1,5,894
230844,wKgcDFxtE/9/7TeqCupTAg==,63744,-1,4,331
230860,2946faba6b934a8f8a026425e7551e7f,66518,1,3,1488
230866,wKgcEV2BAjQmsDILFrQMAg==,64025,-1,3,3352
230901,wKgcEV89Gxq3RUMCEsZXAg==,65058,1,3,4675
230902,wKgcEV89Gxq3RUMCEsZXAg==,65043,1,3,2478
230930,306900592181422bbfb1aa28bc2bc4da,3927,1,4,701
230933,320c274861b24cc0b45d297def846a8c,64075,-1,4,2574
230940,wKgcEV44TVdNQ15BCBwOAg==,64649,1,3,51968
230947,wKgcEV2oxsszCH8tD7WzAg==,63761,1,4,436
230948,33475127b7b24a098643a25f12997e33,65175,1,3,2908
230967,373b81f7dd144b66ba67d751ec3abb52,66424,1,5,29
230975,383b9a9b43ef4896b296427ae735d55d,66257,-1,4,947
230976,383b9a9b43ef4896b296427ae735d55d,66257,1,4,947
230987,396bc0a389214e50bcc54358c54c152f,61164,-1,3,894
230988,396bc0a389214e50bcc54358c54c152f,60724,-1,3,1678
230992,wKgcDV16McVnB1meBTZ3Ag==,63282,1,4,72
231032,40d50037079f4c20b1c5a127c47674ed,66518,1,3,1488
231034,wKgcDV1AbgSB4yLZDm1CAg==,64649,1,4,51968
231046,425c6113d0e8411081bae9b06edccac3,65175,1,4,2908
231063,4773fa1c6bea46578f48e949bac62a78,64075,1,3,2574
231073,wKgcDVrkZMm2TH9GA3p2Ag==,62719,1,3,2603
231075,wKgcEV3MGxSuUj8PEvZxAg==,63136,1,4,2052
231132,518730ac4158455eae4d3df67ab67acf,66476,-1,3,1823
231133,518730ac4158455eae4d3df67ab67acf,66476,1,3,1823
231148,5353bcdbdf4040cdb8bb6286441b8680,62862,1,7,98
231151,5429e2b2e1f4418cad405afa1d0fca52,66476,1,12,1823
231157,54fadb0847c9455eb8504e7c85941c80,66476,-1,5,1823
231193,wKgcEF80uNUhjUoHA0FbAg==,65058,1,3,4675
231203,5cc608e9e6d54737849ebd3c2bd9028b,60754,-1,4,3527
231257,637e0613613742e89ba0059bbd672b27,63830,1,7,7458
231283,669a9c817b954ed5826cc66c8790e911,62279,1,5,204
231317,6a8a2d8056494c0cbfe7e13f4a58252c,66476,1,3,1823
231318,6b2e6e3aec8d4994967dcc1d9c9846be,66518,1,11,1488
231322,6b2e6e3aec8d4994967dcc1d9c9846be,12045,1,11,559
231400,752e14c43e634fa9b66c75ddea25778e,65293,1,3,1866
231437,wKgcDlw944Rx+il8Dq5NAg==,63125,1,12,1035
231438,wKgcDlw944Rx+il8Dq5NAg==,64992,1,12,13745
231440,wKgcDlw944Rx+il8Dq5NAg==,44245,1,12,334
231452,wKgcEV4OvquDEjGHBVoFAg==,13328,-1,5,56
231453,wKgcEV4OvquDEjGHBVoFAg==,13328,1,5,56
231471,wKgcDlwRpjkfIwQ4EdMMAg==,59594,1,3,126
231543,wKgcD1472+45RwfPD6i9Ag==,64649,1,3,51968
231544,wKgcD1472+45RwfPD6i9Ag==,64649,-1,3,51968
231552,wKgcDFy4uqo5JjVVGfekAg==,62445,1,5,11979
231599,91a6859f2d6546a9ac187fe193cad03b,64075,1,3,2574
231611,wKgcDFzARKiOyCeTA2FJAg==,65043,1,3,2478
231634,wKgcDV1lAxu3YiDjCSQpAg==,64649,-1,4,51968
231646,wKgcDGBVJ3J6hwo9J9QpAg==,10258,1,3,51
231667,99e5ce9c72bc4828acef978ead1a30a7,66153,1,7,121
231730,9f0fbdc14ed94dedb50d70ff9b4bdb91,66518,1,3,1488
231746,wKgcDV1pK4Sz1V6jBu98Ag==,59718,1,5,364
231766,a4fef94ff0934c799e34cde0de5967d2,64075,1,3,2574
231769,wKgcDlwtIs4cHDLkHVE0Ag==,63830,1,11,7458
231784,wKgcC1349y94Dmg5A62OAg==,60754,-1,5,3527
231789,wKgcDF2DtSEytitiCIotAg==,63148,1,16,632
231790,wKgcDF2DtSEytitiCIotAg==,62758,-1,16,61
231810,ad1bdaf598db4b6aa97ae2cac80ad261,57776,1,11,4
231825,af774d5ba8514a1680aa1c9a1868eb9f,63424,1,9,1961
231838,b3b979a14ec444488758f6b8a932a9c7,65175,1,10,2908
